danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,titles
0.736,0.656,1,-7.031,0,0.238,0.228,0.0134,0.178,0.223,104.083,audio_features,6QHKcbL8vrX0Ra3kKpNTVs,spotify:track:6QHKcbL8vrX0Ra3kKpNTVs,https://api.spotify.com/v1/tracks/6QHKcbL8vrX0Ra3kKpNTVs,https://api.spotify.com/v1/audio-analysis/6QHKcbL8vrX0Ra3kKpNTVs,159231,4,R3HAB,I Wanna Run Away
0.528,0.608,2,-7.071,0,0.0283,0.0364,0.0194,0.112,0.0946,144.973,audio_features,0mWXMQ8hrrAJfxN7LG2Wsk,spotify:track:0mWXMQ8hrrAJfxN7LG2Wsk,https://api.spotify.com/v1/tracks/0mWXMQ8hrrAJfxN7LG2Wsk,https://api.spotify.com/v1/audio-analysis/0mWXMQ8hrrAJfxN7LG2Wsk,269480,4,RÜFÜS DU SOL,I Don't Wanna Leave
0.52,0.962,7,-6.672,1,0.0428,0.0185,0.926,0.115,0.0305,124.004,audio_features,6ZahQeSE8fqyvC0jKr7CHA,spotify:track:6ZahQeSE8fqyvC0jKr7CHA,https://api.spotify.com/v1/tracks/6ZahQeSE8fqyvC0jKr7CHA,https://api.spotify.com/v1/audio-analysis/6ZahQeSE8fqyvC0jKr7CHA,315861,4,Tinlicker,You Take My Hand
0.741,0.902,6,-4.695,0,0.0551,0.0633,0.337,0.143,0.743,125.004,audio_features,4UV5qm4XHQETdXrVZjIsSU,spotify:track:4UV5qm4XHQETdXrVZjIsSU,https://api.spotify.com/v1/tracks/4UV5qm4XHQETdXrVZjIsSU,https://api.spotify.com/v1/audio-analysis/4UV5qm4XHQETdXrVZjIsSU,165120,4,DLMT,Your Body
0.842,0.673,9,-6.068,1,0.068,0.0307,0.0197,0.058,0.354,128.99,audio_features,5WoBAyXaOnKEfvsZocrPeT,spotify:track:5WoBAyXaOnKEfvsZocrPeT,https://api.spotify.com/v1/tracks/5WoBAyXaOnKEfvsZocrPeT,https://api.spotify.com/v1/audio-analysis/5WoBAyXaOnKEfvsZocrPeT,186047,4,Joshwa,My Humps
0.773,0.74,7,-8.169,0,0.0386,0.0627,0.00183,0.0829,0.504,124.014,audio_features,4CUX44NA1CPEzd0ibMLQsL,spotify:track:4CUX44NA1CPEzd0ibMLQsL,https://api.spotify.com/v1/tracks/4CUX44NA1CPEzd0ibMLQsL,https://api.spotify.com/v1/audio-analysis/4CUX44NA1CPEzd0ibMLQsL,197473,4,Belters Only,Make Me Feel Good
0.691,0.806,11,-5.392,0,0.123,0.0518,0.0,0.192,0.873,117.971,audio_features,4gGWAqJkd3HyvJJZa4CXqN,spotify:track:4gGWAqJkd3HyvJJZa4CXqN,https://api.spotify.com/v1/tracks/4gGWAqJkd3HyvJJZa4CXqN,https://api.spotify.com/v1/audio-analysis/4gGWAqJkd3HyvJJZa4CXqN,216771,4,Purple Disco Machine,Dopamine (feat. Eyelar)
0.483,0.851,11,-3.674,0,0.0693,0.00632,0.000277,0.141,0.202,92.94,audio_features,1rJgKcK3ilp4xg7WxTs4RG,spotify:track:1rJgKcK3ilp4xg7WxTs4RG,https://api.spotify.com/v1/tracks/1rJgKcK3ilp4xg7WxTs4RG,https://api.spotify.com/v1/audio-analysis/1rJgKcK3ilp4xg7WxTs4RG,198480,4,Bob Moses,Love Brand New
0.748,0.909,5,-8.322,0,0.0505,0.0576,0.89,0.0945,0.0617,130.0,audio_features,6X6Ow0iioCrYQSK1QDHQbC,spotify:track:6X6Ow0iioCrYQSK1QDHQbC,https://api.spotify.com/v1/tracks/6X6Ow0iioCrYQSK1QDHQbC,https://api.spotify.com/v1/audio-analysis/6X6Ow0iioCrYQSK1QDHQbC,489480,4,Age Of Love,The Age Of Love - Charlotte de Witte & Enrico Sangiuliano Remix
0.859,0.768,6,-8.367,0,0.255,0.134,0.00218,0.103,0.653,127.984,audio_features,7dhiGKBm2pYVLAW4QF1z1E,spotify:track:7dhiGKBm2pYVLAW4QF1z1E,https://api.spotify.com/v1/tracks/7dhiGKBm2pYVLAW4QF1z1E,https://api.spotify.com/v1/audio-analysis/7dhiGKBm2pYVLAW4QF1z1E,174399,4,System.Inc,The Don
0.609,0.614,8,-7.514,0,0.0288,0.0138,0.00673,0.166,0.361,126.025,audio_features,2AuwQ8Fjkvfidwq8AAZXpy,spotify:track:2AuwQ8Fjkvfidwq8AAZXpy,https://api.spotify.com/v1/tracks/2AuwQ8Fjkvfidwq8AAZXpy,https://api.spotify.com/v1/audio-analysis/2AuwQ8Fjkvfidwq8AAZXpy,189371,4,Shygirl,Cleo - Edit
