danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,titles
0.678,0.854,1,-3.558,1,0.0791,0.336,1.89e-06,0.0883,0.391,114.969,audio_features,1lo2rEPXPVrXtgeB2yvH9U,spotify:track:1lo2rEPXPVrXtgeB2yvH9U,https://api.spotify.com/v1/tracks/1lo2rEPXPVrXtgeB2yvH9U,https://api.spotify.com/v1/audio-analysis/1lo2rEPXPVrXtgeB2yvH9U,148174,4,GT_Ofice,Try This Again
0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,audio_features,1QnvpPFP4Q3FHbDchqWiWy,spotify:track:1QnvpPFP4Q3FHbDchqWiWy,https://api.spotify.com/v1/tracks/1QnvpPFP4Q3FHbDchqWiWy,https://api.spotify.com/v1/audio-analysis/1QnvpPFP4Q3FHbDchqWiWy,180480,4,B.o.B,Airplanes (feat. Hayley Williams of Paramore)
0.633,0.976,8,-5.362,1,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,audio_features,5YJtMNWKe55yr49cyJgxva,spotify:track:5YJtMNWKe55yr49cyJgxva,https://api.spotify.com/v1/tracks/5YJtMNWKe55yr49cyJgxva,https://api.spotify.com/v1/audio-analysis/5YJtMNWKe55yr49cyJgxva,197124,4,Cascada,Everytime We Touch
0.739,0.886,0,-6.418,1,0.0678,0.0796,0.000157,0.0996,0.256,122.97,audio_features,4xvpS5Ky6RbbDSK4uSjVJ4,spotify:track:4xvpS5Ky6RbbDSK4uSjVJ4,https://api.spotify.com/v1/tracks/4xvpS5Ky6RbbDSK4uSjVJ4,https://api.spotify.com/v1/audio-analysis/4xvpS5Ky6RbbDSK4uSjVJ4,176585,4,Chrit Leaf,Unsteady
0.702,0.715,5,-5.377,0,0.0425,0.503,2.44e-05,0.126,0.863,127.05,audio_features,2tSFTvHVaLxkqXHaofPKQk,spotify:track:2tSFTvHVaLxkqXHaofPKQk,https://api.spotify.com/v1/tracks/2tSFTvHVaLxkqXHaofPKQk,https://api.spotify.com/v1/audio-analysis/2tSFTvHVaLxkqXHaofPKQk,200013,4,Rihanna,You Da One
0.733,0.664,8,-6.163,1,0.295,0.102,0.0,0.191,0.557,148.005,audio_features,3iL2l5gUqyPS6vDwJFgJTR,spotify:track:3iL2l5gUqyPS6vDwJFgJTR,https://api.spotify.com/v1/tracks/3iL2l5gUqyPS6vDwJFgJTR,https://api.spotify.com/v1/audio-analysis/3iL2l5gUqyPS6vDwJFgJTR,288133,4,Young Money,BedRock
0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,3E7dfMvvCLUddWissuqMwr,spotify:track:3E7dfMvvCLUddWissuqMwr,https://api.spotify.com/v1/tracks/3E7dfMvvCLUddWissuqMwr,https://api.spotify.com/v1/audio-analysis/3E7dfMvvCLUddWissuqMwr,202067,4,Miley Cyrus,Party In The U.S.A.
0.763,0.786,6,-5.524,0,0.282,0.0881,0.000499,0.522,0.418,126.033,audio_features,5OtKaTBckNaPQSG7pSMcST,spotify:track:5OtKaTBckNaPQSG7pSMcST,https://api.spotify.com/v1/tracks/5OtKaTBckNaPQSG7pSMcST,https://api.spotify.com/v1/audio-analysis/5OtKaTBckNaPQSG7pSMcST,158810,4,Nippandab,Up High
0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,audio_features,5BrTUo0xP1wKXLJWUaGFtk,spotify:track:5BrTUo0xP1wKXLJWUaGFtk,https://api.spotify.com/v1/tracks/5BrTUo0xP1wKXLJWUaGFtk,https://api.spotify.com/v1/audio-analysis/5BrTUo0xP1wKXLJWUaGFtk,264947,4,Chris Brown,Loyal (feat. Lil Wayne & Tyga)
0.717,0.55,10,-6.019,0,0.0519,0.0358,0.00198,0.126,0.331,96.979,audio_features,2L7rZWg9RLxIwnysmxm4xk,spotify:track:2L7rZWg9RLxIwnysmxm4xk,https://api.spotify.com/v1/tracks/2L7rZWg9RLxIwnysmxm4xk,https://api.spotify.com/v1/audio-analysis/2L7rZWg9RLxIwnysmxm4xk,171333,4,Justin Bieber,Boyfriend
0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,audio_features,60wwxj6Dd9NJlirf84wr2c,spotify:track:60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,271427,4,Zedd,Clarity
0.522,0.878,8,-6.305,0,0.136,0.27,1.21e-05,0.436,0.321,126.862,audio_features,268mxmXWGCPeeO0DJe3Nr3,spotify:track:268mxmXWGCPeeO0DJe3Nr3,https://api.spotify.com/v1/tracks/268mxmXWGCPeeO0DJe3Nr3,https://api.spotify.com/v1/audio-analysis/268mxmXWGCPeeO0DJe3Nr3,146687,4,Chrit Leaf,Devilish Eyes
0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,audio_features,5UqCQaDshqbIk3pkhy4Pjg,spotify:track:5UqCQaDshqbIk3pkhy4Pjg,https://api.spotify.com/v1/tracks/5UqCQaDshqbIk3pkhy4Pjg,https://api.spotify.com/v1/audio-analysis/5UqCQaDshqbIk3pkhy4Pjg,199907,4,Avicii,Levels - Radio Edit
0.522,0.934,2,-3.712,0,0.048,0.00179,0.000322,0.301,0.0783,145.012,audio_features,6rg7j8ig8msX7THtUH7Kxa,spotify:track:6rg7j8ig8msX7THtUH7Kxa,https://api.spotify.com/v1/tracks/6rg7j8ig8msX7THtUH7Kxa,https://api.spotify.com/v1/audio-analysis/6rg7j8ig8msX7THtUH7Kxa,131172,4,Sound Of Legend,Maniac
0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,audio_features,4356Typ82hUiFAynbLYbPn,spotify:track:4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,220800,4,Usher,DJ Got Us Fallin' In Love (feat. Pitbull)
0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,audio_features,5pDUMdIiW0rNLzFryqpC9j,spotify:track:5pDUMdIiW0rNLzFryqpC9j,https://api.spotify.com/v1/tracks/5pDUMdIiW0rNLzFryqpC9j,https://api.spotify.com/v1/audio-analysis/5pDUMdIiW0rNLzFryqpC9j,225147,4,Rihanna,Diamonds
0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,audio_features,4bT2zLVv2T4GiK9q9KtI0v,spotify:track:4bT2zLVv2T4GiK9q9KtI0v,https://api.spotify.com/v1/tracks/4bT2zLVv2T4GiK9q9KtI0v,https://api.spotify.com/v1/audio-analysis/4bT2zLVv2T4GiK9q9KtI0v,217347,4,Zedd,Stay The Night - Featuring Hayley Williams Of Paramore
